[SLOPE COLLISION] Tile: 2 at (10, 14), slopeY = 479, playerY = 466.9
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 404, playerY = 404
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 404, playerY = 404
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 404, playerY = 404
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 401, playerY = 401
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 398, playerY = 398
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 389, playerY = 389
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 429, playerY = 429
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 429, playerY = 429
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 429, playerY = 429
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 429, playerY = 429
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 438, playerY = 434.4
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 441, playerY = 438
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 444, playerY = 442.5
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 447
[SLOPE COLLISION] Tile: 2 at (7, 11), slopeY = 376, playerY = 376
[SLOPE COLLISION] Tile: 2 at (7, 11), slopeY = 373, playerY = 373
[SLOPE COLLISION] Tile: 2 at (7, 11), slopeY = 370, playerY = 370
[SLOPE COLLISION] Tile: 2 at (7, 11), slopeY = 367, playerY = 367
[SLOPE COLLISION] Tile: 2 at (7, 11), slopeY = 358, playerY = 358
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 398, playerY = 398
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 398, playerY = 398
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 398, playerY = 398
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 398, playerY = 398
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 398, playerY = 398
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 398, playerY = 398
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 398, playerY = 398
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 398, playerY = 398
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 395, playerY = 395
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 429, playerY = 429
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 429, playerY = 429
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 429, playerY = 429
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 429, playerY = 429
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 429, playerY = 429
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 423, playerY = 423
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 410, playerY = 400.7
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 413, playerY = 408.9
[SLOPE COLLISION] Tile: 3 at (12, 13), slopeY = 422, playerY = 422
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 412, playerY = 400.7
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 415, playerY = 408.9
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 415, playerY = 415
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 412, playerY = 412
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 406, playerY = 406
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 400, playerY = 400
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 397, playerY = 397
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 385, playerY = 385
[SLOPE COLLISION] Tile: 3 at (12, 13), slopeY = 419, playerY = 419
[SLOPE COLLISION] Tile: 3 at (12, 13), slopeY = 437, playerY = 432.5
[SLOPE COLLISION] Tile: 3 at (12, 13), slopeY = 440, playerY = 437.9
[SLOPE COLLISION] Tile: 3 at (12, 13), slopeY = 443, playerY = 443
[SLOPE COLLISION] Tile: 3 at (12, 13), slopeY = 446, playerY = 443
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 400, playerY = 400
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 397, playerY = 397
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 391, playerY = 391
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 391, playerY = 391
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 391, playerY = 391
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 391, playerY = 391
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 391, playerY = 391
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 391, playerY = 391
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 391, playerY = 391
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 400
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 403, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 400, playerY = 400
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 397, playerY = 397
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 385, playerY = 385
[SLOPE COLLISION] Tile: 3 at (12, 13), slopeY = 425, playerY = 425
[SLOPE COLLISION] Tile: 3 at (12, 13), slopeY = 425, playerY = 425
[SLOPE COLLISION] Tile: 3 at (12, 13), slopeY = 425, playerY = 425
[SLOPE COLLISION] Tile: 3 at (12, 13), slopeY = 440, playerY = 434
[SLOPE COLLISION] Tile: 3 at (12, 13), slopeY = 443, playerY = 438.5
[SLOPE COLLISION] Tile: 3 at (12, 13), slopeY = 446, playerY = 443.9
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 394, playerY = 394
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 403
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 407.5
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 3 at (11, 12), slopeY = 409, playerY = 409
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 392, playerY = 392
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 407, playerY = 401
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 410, playerY = 405.5
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 413, playerY = 410.9
[SLOPE COLLISION] Tile: 2 at (7, 11), slopeY = 376, playerY = 376
[SLOPE COLLISION] Tile: 2 at (7, 11), slopeY = 373, playerY = 373
[SLOPE COLLISION] Tile: 2 at (7, 11), slopeY = 370, playerY = 370
[SLOPE COLLISION] Tile: 2 at (7, 11), slopeY = 367, playerY = 367
[SLOPE COLLISION] Tile: 2 at (7, 11), slopeY = 358, playerY = 358
[SLOPE COLLISION] Tile: 2 at (6, 12), slopeY = 389, playerY = 389
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 438, playerY = 438
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 438, playerY = 438
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 438, playerY = 438
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 438, playerY = 438
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 438, playerY = 438
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 438, playerY = 438
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 438, playerY = 438
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 438, playerY = 438
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 438, playerY = 438
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 435, playerY = 435
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 432, playerY = 432
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 429, playerY = 429
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 417, playerY = 417
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 417, playerY = 417
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 438, playerY = 435.9
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 441, playerY = 441
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 444, playerY = 441
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 441
[SLOPE COLLISION] Tile: 3 at (12, 13), slopeY = 419, playerY = 419
[SLOPE COLLISION] Tile: 3 at (12, 13), slopeY = 437, playerY = 432.5
[SLOPE COLLISION] Tile: 3 at (12, 13), slopeY = 440, playerY = 437.9
[SLOPE COLLISION] Tile: 3 at (12, 13), slopeY = 443, playerY = 443
[SLOPE COLLISION] Tile: 3 at (12, 13), slopeY = 446, playerY = 443
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 447
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 444, playerY = 444
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 441, playerY = 441
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 438, playerY = 438
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 435, playerY = 435
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 432, playerY = 432
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 429, playerY = 429
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 417, playerY = 417
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 417, playerY = 417
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 438, playerY = 435.9
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 441, playerY = 441
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 444, playerY = 441
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 441
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 447
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 444, playerY = 444
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 441, playerY = 441
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 438, playerY = 438
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 435, playerY = 435
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 432, playerY = 432
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 429, playerY = 429
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 417, playerY = 417
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 417, playerY = 417
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 438, playerY = 435.9
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 441, playerY = 441
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 444, playerY = 441
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 441
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 447
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 447
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 447
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 447
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 447
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 447
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 447
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 447
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 447
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 447
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 447
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 447
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 447
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 447
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 444, playerY = 444
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 441, playerY = 441
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 438, playerY = 438
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 435, playerY = 435
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 432, playerY = 432
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 429, playerY = 429
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 417, playerY = 417
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 417, playerY = 417
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 426, playerY = 426
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 426, playerY = 426
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 426, playerY = 426
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 426, playerY = 426
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 426, playerY = 426
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 423, playerY = 423
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 417, playerY = 417
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 417, playerY = 417
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 417, playerY = 417
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 417, playerY = 417
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 423, playerY = 423
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 423, playerY = 423
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 423, playerY = 423
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 423, playerY = 423
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 417, playerY = 417
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 417, playerY = 417
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 417, playerY = 417
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 420, playerY = 420
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 420, playerY = 420
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 417, playerY = 417
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 438, playerY = 435.9
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 441, playerY = 441
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 444, playerY = 441
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 441
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 447, playerY = 447
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 444, playerY = 444
[SLOPE COLLISION] Tile: 2 at (5, 13), slopeY = 444, playerY = 444
